"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD"
"DALTON","64_1",1,"PIME",7,0,"n","GRASS","","IND",2
"DALTON","64_1",1,"PIME",4,0,"n","VAUL","","IND",2
"DALTON","64_1",1,"PIME",4.2,0,"n","GRASS","","IND",2
"DALTON","64_1",1,"PIME",4.8,0,"n","EQSY","","IND",2
"DALTON","64_1",1,"PIME",2.3,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",7.8,0,"n","CHAN","","IND",2
"DALTON","64_1",1,"ALCR",2.1,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",1.5,0,"n","VAUL","","IND",2
"DALTON","64_1",1,"PIME",2.6,0,"n","GRASS","","IND",2
"DALTON","64_1",1,"PIME",3,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",5.9,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",4,0,"n","CHAN","","IND",2
"DALTON","64_1",1,"PIME",2.1,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",2.6,0,"n","VAUL","","IND",2
"DALTON","64_1",1,"SA_6",0.8,40,"n","EQSY","","IND",2
"DALTON","64_1",1,"PIME",4.1,0,"n","GRASS","","IND",2
"DALTON","64_1",1,"PIME",1.2,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",4.5,0,"n","VAVI","","IND",2
"DALTON","64_1",1,"PIME",0.6,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",0.7,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",5.6,0,"n","GRASS","","IND",2
"DALTON","64_1",1,"PIME",3.7,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",4.2,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",6.1,0,"n","VAUL","","IND",2
"DALTON","64_1",1,"PIME",4.8,0,"n","VAUL","","IND",2
"DALTON","64_1",1,"PIME",2.1,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",3,0,"n","LEGR","","IND",2
"DALTON","64_1",1,"PIME",4.3,0,"n","GRASS","","IND",2
"DALTON","64_1",1,"PIME",2.2,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",7.6,0,"n","MOSS","","IND",2
"DALTON","65_1",1,"PIME",10.8,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",5.3,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",7,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"SA_6",0.7,85,"y","VAVI","","IND",2
"DALTON","65_1",1,"SA_6",0.4,100,"n","EQSY","","IND",2
"DALTON","65_1",1,"PIME",5.8,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",4.9,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"PIME",8,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",5.9,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"PIME",7,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"ALCR",1,0,"n","VAUL","START","CLUMP",2
"DALTON","65_1",1,"ALCR",0.6,0,"n","VAUL","","CLUMP",2
"DALTON","65_1",1,"ALCR",0.5,0,"n","VAUL","","CLUMP",2
"DALTON","65_1",1,"ALCR",0.9,0,"n","VAUL","END","CLUMP",2
"DALTON","65_1",1,"SA_5",0.4,100,"n","MOSS","","IND",2
"DALTON","65_1",1,"SA_6",0.6,90,"n","VAVI","","IND",2
"DALTON","65_1",1,"SA_7",0.2,100,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",14.9,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",6.9,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"SA_6",0.4,100,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",8.6,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",10,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",8.6,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",0.8,0,"n","CHAN","","IND",2
"DALTON","65_1",1,"PIME",7.2,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",8.5,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",4.9,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",8,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",3.3,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"PIME",1.8,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",8.6,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",0.5,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",3.2,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",2.3,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",5.4,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",2.8,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",5.8,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",4.2,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",3.5,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",2.4,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",0.4,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",4.2,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",1.8,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",2.7,0,"n","CHAN","","IND",2
"DALTON","65_1",1,"PIME",4.5,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",3.8,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",4,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",6.3,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",6.2,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",1.9,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",1.2,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"ALCR",1.6,100,"n","VAVI","START","CLUMP",2
"DALTON","65_1",1,"ALCR",1.5,100,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",1.1,100,"y","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",0.9,100,"n","VAVI","END","CLUMP",2
"DALTON","65_1",1,"PIME",2.5,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"ALCR",2.9,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"PIME",6.2,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",4.9,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"PIME",9.4,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"PIME",6.3,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"PIME",7.1,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"PIME",3.5,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"ALCR",0.7,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"ALCR",0.8,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",1,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"ALCR",1.1,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",4.6,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",6.2,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",1.6,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",6.6,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",3.6,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"SA_7",1.1,75,"n","VAVI","START","CLUMP",2
"DALTON","65_1",1,"SA_7",0.4,90,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"SA_7",0.3,100,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"SA_7",0.5,95,"n","VAVI","END","CLUMP",2
"DALTON","65_1",1,"PIME",4.4,0,"n","CHAN","","IND",2
"DALTON","65_1",1,"PIME",6.7,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",1.5,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"SA_7",0.3,100,"n","EQSY","","IND",2
"DALTON","65_1",1,"PIME",1.7,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",1,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",2.6,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",3.7,0,"n","CHAN","","IND",2
"DALTON","65_1",1,"PIME",4.3,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",0.5,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"SA_6",0.1,100,"n","EQSY","","IND",2
"DALTON","65_1",1,"BENE",0.7,100,"n","EQSY","","IND",2
"DALTON","65_1",1,"SA_6",0.5,100,"n","EQSY","","IND",2
"DALTON","65_1",1,"ALCR",1.2,100,"n","VAVI","START","CLUMP",2
"DALTON","65_1",1,"ALCR",1.8,95,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",1.9,95,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",1.3,100,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",2.6,100,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",2,100,"n","VAVI","","CLUMP",2
"DALTON","65_1",1,"ALCR",2.1,95,"n","VAVI","END","CLUMP",2
"DALTON","65_1",1,"PIME",2.9,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",8,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",3.7,0,"n","GRASS","","IND",2
"DALTON","65_1",1,"PIME",5.6,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",9.5,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",10.3,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",6.1,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"SA_6",0.2,100,"n","GRASS","","IND",2
"DALTON","65_1",1,"PIME",2.1,0,"n","CHAN","","IND",2
"DALTON","65_1",1,"PIME",1.8,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",3.9,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",7.1,100,"n","LEGR","","IND",2
"DALTON","65_1",1,"SA_6",0.3,0,"n","MOSS","","IND",2
"DALTON","65_1",1,"PIME",6.3,0,"n","EQAR","","IND",2
"DALTON","65_1",1,"PIME",6.1,0,"n","VAUL","","IND",2
"DALTON","65_1",1,"PIME",5.7,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",3.7,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",3.9,0,"n","VAVI","","IND",2
"DALTON","65_1",1,"PIME",5.1,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",2.7,0,"n","LEGR","","IND",2
"DALTON","65_1",1,"PIME",7.4,0,"n","EQSY","","IND",2
"DALTON","65_1",1,"ALCR",2,90,"y","EQSY","START","CLUMP",2
"DALTON","65_1",1,"ALCR",2.1,90,"n","EQSY","","CLUMP",2
"DALTON","65_1",1,"ALCR",0.5,100,"n","EQSY","","CLUMP",2
"DALTON","65_1",1,"ALCR",0.9,100,"n","EQSY","END","CLUMP",2
"DALTON","52_1",1,"PIME",8.6,0,"n","LEGR","","IND",2
"DALTON","52_1",1,"PIME",1.3,0,"n","LEGR","","IND",2
"DALTON","52_1",1,"PIME",4.5,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",8.4,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",11,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",11.5,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",11.4,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",4.6,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",10.9,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",10.4,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",17.3,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",3.2,0,"n","CHAN","","IND",2
"DALTON","52_1",1,"ALCR",0.5,100,"n","VAVI","START","CLUMP",2
"DALTON","52_1",1,"ALCR",0.7,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",1.7,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.8,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",1.5,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.6,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.8,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.6,100,"n","VAVI","END","CLUMP",2
"DALTON","52_1",1,"PIME",9.1,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",9.8,0,"n","LEGR","","IND",2
"DALTON","52_1",1,"PIME",12.1,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",15.7,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",11,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",7.2,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",5.1,0,"n","ROAC","","IND",2
"DALTON","52_1",1,"PIME",6.6,0,"n","ROAC","","IND",2
"DALTON","52_1",1,"PIME",4.1,0,"n","ROAC","","IND",2
"DALTON","52_1",1,"PIME",4.3,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",4.7,0,"n","CHAN","","IND",2
"DALTON","52_1",1,"PIME",10.8,0,"n","ROAC","","IND",2
"DALTON","52_1",1,"PIME",6.1,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",3.7,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"SA_5",0.3,100,"n","GRASS","","IND",2
"DALTON","52_1",1,"PIME",6.5,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",12.1,0,"n","EQAR","","IND",2
"DALTON","52_1",1,"PIME",6.2,0,"n","LEGR","","IND",2
"DALTON","52_1",1,"PIME",6.4,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",9.6,0,"n","LEGR","","IND",2
"DALTON","52_1",1,"PIME",6.1,0,"n","LEGR","","IND",2
"DALTON","52_1",1,"PIME",9.3,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",7.3,0,"n","VAUL","","IND",2
"DALTON","52_1",1,"ALCR",0.3,100,"n","LEGR","START","CLUMP",2
"DALTON","52_1",1,"ALCR",0.7,100,"n","LEGR","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.6,100,"n","LEGR","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.8,100,"n","LEGR","END","CLUMP",2
"DALTON","52_1",1,"ALCR",0.5,90,"n","VAUL","","IND",2
"DALTON","52_1",1,"PIME",19.1,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"PIME",10.5,0,"n","VAVI","","IND",2
"DALTON","52_1",1,"ALCR",0.7,95,"n","VAVI","START","CLUMP",2
"DALTON","52_1",1,"ALCR",0.8,95,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",0.4,100,"n","VAVI","","CLUMP",2
"DALTON","52_1",1,"ALCR",1.1,95,"n","VAVI","END","CLUMP",2
"DALTON","11_0",0,"PIME",1.2,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",0.7,65,"n","MOSS","","IND",2
"DALTON","11_0",0,"SA_6",4.3,40,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",2.7,60,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",4.5,90,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",4.7,75,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",6.3,80,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",3.8,95,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",11.5,70,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",2.6,50,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",2.3,95,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1.8,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",1,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",2.4,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",2.5,0,"y","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",3,45,"y","VAVI","","IND",2
"DALTON","11_0",0,"PIME",1.9,95,"y","VAVI","","IND",2
"DALTON","11_0",0,"PIME",16.2,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",11.5,90,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",12.5,90,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",8,95,"n","LITTER","","IND",2
"DALTON","11_0",0,"SALIX",3.3,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",6.5,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",2.4,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",2.4,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",2.1,0,"n","MOSS","START","CLUMP",2
"DALTON","11_0",0,"SALIX",3.4,0,"y","MOSS","END","CLUMP",2
"DALTON","11_0",0,"PIME",7.7,90,"y","MOSS","","IND",2
"DALTON","11_0",0,"PIME",0.7,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",5.4,10,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1.8,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",6.6,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",1.7,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1.5,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",6.5,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",3.8,80,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",0.6,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",5,95,"n","MOSS","","IND",2
"DALTON","11_0",0,"SA_6",1.2,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",9.2,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",1.2,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",9.7,80,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",1.1,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",2.3,70,"n","VAVI","","IND",2
"DALTON","11_0",0,"SA_6",1.4,0,"y","VAVI","START","CLUMP",2
"DALTON","11_0",0,"SA_6",2.8,45,"n","VAVI","END","CLUMP",2
"DALTON","11_0",0,"PIME",0.6,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",6.2,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",6.5,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",5.1,80,"n","LITTER","","IND",2
"DALTON","11_0",0,"SALIX",2.6,0,"y","LITTER","","IND",2
"DALTON","11_0",0,"PIME",11.3,100,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",5.2,90,"n","LITTER","","IND",2
"DALTON","11_0",0,"SALIX",1.4,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"SALIX",4.8,70,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",1,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",2.1,0,"n","VAVI","START","CLUMP",2
"DALTON","11_0",0,"SALIX",3,0,"n","VAVI","","CLUMP",2
"DALTON","11_0",0,"SALIX",2.7,0,"n","VAVI","END","CLUMP",2
"DALTON","11_0",0,"PIME",0.7,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",0.6,100,"y","VAVI","","IND",2
"DALTON","11_0",0,"PIME",5.8,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",2.4,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",1.8,0,"n","MOSS","START","CLUMP",2
"DALTON","11_0",0,"SALIX",2.8,0,"n","MOSS","END","CLUMP",2
"DALTON","11_0",0,"BENE",11.2,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"SA_6",2.7,80,"n","VAVI","START","CLUMP",2
"DALTON","11_0",0,"SA_6",1.1,0,"n","VAVI","","CLUMP",2
"DALTON","11_0",0,"SA_6",2.6,0,"n","VAVI","","CLUMP",2
"DALTON","11_0",0,"SA_6",2.8,0,"n","VAVI","END","CLUMP",2
"DALTON","11_0",0,"PIME",9.2,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",8.9,85,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",13.5,80,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",8.8,75,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",1.7,70,"y","VAVI","","IND",2
"DALTON","11_0",0,"PIME",4.9,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1.8,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",0.6,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",3.5,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",4.2,80,"n","LITTER","","IND",2
"DALTON","11_0",0,"SALIX",3.1,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",6,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",3.2,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",3.2,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",1.9,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",3.5,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",8.8,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"SA_6",1.9,40,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",4.2,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",2,10,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",4.2,90,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",5.3,95,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",5.4,85,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",9.3,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",9.4,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",6.9,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",7.9,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",1.5,50,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",3.6,80,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",3.7,70,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1,85,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1.7,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",6.7,95,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",3.7,80,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",3.1,75,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",9.6,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",1.2,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",1.9,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"SALIX",2.7,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",4.7,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",7.5,95,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",7.6,80,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",4.8,85,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",1.8,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",3.4,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",1.2,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",3.6,10,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",3.3,85,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",4.8,95,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",5.1,85,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",9.2,95,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",1.1,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",1.8,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",4.9,90,"n","LEGR","","IND",2
"DALTON","11_0",0,"SALIX",0.9,0,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",6.7,95,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",5.8,40,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",6,75,"n","LITTER","","IND",2
"DALTON","11_0",0,"PIME",10.9,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"SA_6",3.4,0,"n","VAVI","START","CLUMP",2
"DALTON","11_0",0,"SA_6",4.8,50,"n","VAVI","","CLUMP",2
"DALTON","11_0",0,"SA_6",2.5,0,"n","VAVI","END","CLUMP",2
"DALTON","11_0",0,"PIME",8.9,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",3.9,100,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",0.7,100,"y","MOSS","","IND",2
"DALTON","11_0",0,"SA_6",3.8,80,"y","VAVI","","IND",2
"DALTON","11_0",0,"PIME",3,80,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",4.9,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"BENE",11.8,0,"n","LEGR","","IND",2
"DALTON","11_0",0,"PIME",5.5,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"BENE",5.9,0,"n","LEGR","","IND",2
"DALTON","11_0",0,"SA_6",2.6,30,"y","LEGR","","IND",2
"DALTON","11_0",0,"PIME",10.9,100,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",2.9,80,"y","VAVI","","IND",2
"DALTON","11_0",0,"SA_6",0.6,100,"n","EQSC","","IND",2
"DALTON","11_0",0,"SALIX",1.8,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",2.5,100,"n","LEDE","","IND",2
"DALTON","11_0",0,"PIME",9,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"SA_6",1,80,"n","VAVI","START","CLUMP",2
"DALTON","11_0",0,"SA_6",1.9,40,"n","VAVI","END","CLUMP",2
"DALTON","11_0",0,"PIME",4.3,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",8.9,0,"y","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",1.1,0,"n","LEGR","","IND",2
"DALTON","11_0",0,"SALIX",1.4,0,"n","MOSS","","IND",2
"DALTON","11_0",0,"SA_6",0.8,95,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",1.6,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"SALIX",1.5,0,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",6.3,90,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",2.1,40,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",14.5,90,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",2,70,"n","MOSS","","IND",2
"DALTON","11_0",0,"PIME",7.3,50,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",9.3,70,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",10.6,70,"n","VAVI","","IND",2
"DALTON","11_0",0,"PIME",14.3,80,"n","LITTER","","IND",2
