"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD"
"STEESE","25_3",3,"SA_6",0.2,100,"N","EQAR","","CLUMP",2
"STEESE","25_3",3,"SA_6",0.4,95,"N","EQAR","END","CLUMP",2
"STEESE","25_3",3,"SA_7",0.6,100,"N","EQAR","START","CLUMP",2
"STEESE","25_3",3,"SA_7",0.3,100,"N","EQAR","","CLUMP",2
"STEESE","25_3",3,"SA_7",0.7,100,"Y","EQAR","","CLUMP",2
"STEESE","25_3",3,"SA_7",1,35,"N","EQAR","","CLUMP",2
"STEESE","25_3",3,"SA_7",1,40,"Y","EQAR","END","CLUMP",2
"STEESE","25_3",3,"POTR",3.6,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.4,95,"N","EQAR","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.4,95,"N","EQAR","END","CLUMP",2
"STEESE","25_3",3,"POTR",0.6,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",2.4,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.2,100,"N","EQSC","","IND",2
"STEESE","25_3",3,"SA_6",0.9,90,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.8,95,"N","CHAN","","IND",2
"STEESE","25_3",3,"SA_6",1,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",2,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",2.7,100,"N","CHAN","","IND",2
"STEESE","25_3",3,"POTR",1.6,100,"N","EQSC","","IND",2
"STEESE","25_3",3,"SA_6",0.9,95,"N","LITTER","","IND",2
"STEESE","25_3",3,"SA_6",0.5,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",1.3,100,"Y","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.1,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",1.4,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"ARCTO",1.3,100,"N","LEGR","START","CLUMP",2
"STEESE","25_3",3,"ARCTO",0.3,100,"N","LEGR","","CLUMP",2
"STEESE","25_3",3,"ARCTO",0.2,100,"N","LEGR","END","CLUMP",2
"STEESE","25_3",3,"POTR",2.6,95,"N","EQSC","","IND",2
"STEESE","25_3",3,"SA_6",0.3,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",1,95,"N","EQSC","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.4,80,"N","EQSC","END","CLUMP",2
"STEESE","25_3",3,"SA_6",0.6,95,"N","CHAN","","IND",2
"STEESE","25_3",3,"SA_6",1.4,100,"N","LITTER","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.5,100,"N","LITTER","","CLUMP",2
"STEESE","25_3",3,"SA_6",0.4,100,"N","LITTER","","CLUMP",2
"STEESE","25_3",3,"SA_6",1.1,95,"N","LITTER","END","CLUMP",2
"STEESE","25_3",3,"POTR",0.2,100,"N","LITTER","","IND",2
"STEESE","25_3",3,"POTR",3,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"BENE",2.7,100,"N","LITTER","","IND",2
"STEESE","25_3",3,"SA_6",0.4,95,"N","LITTER","","IND",2
"STEESE","25_3",3,"POTR",2.8,100,"N","CHAN","","IND",2
"STEESE","25_3",3,"SA_6",0.2,95,"N","EQAR","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.2,95,"N","EQAR","END","CLUMP",2
"STEESE","25_3",3,"POTR",1.3,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.7,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.2,90,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.5,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.9,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.9,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","25_3",3,"SA_6",1.6,95,"N","EQSC","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.6,95,"N","EQSC","END","CLUMP",2
"STEESE","25_3",3,"SA_6",0.6,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.2,100,"N","CHAN","","IND",2
"STEESE","25_3",3,"POTR",1.3,85,"N","GRASS","","IND",2
"STEESE","25_3",3,"SA_6",0.1,100,"N","CHAN","","IND",2
"STEESE","25_3",3,"POTR",0.3,95,"N","GRASS","","IND",2
"STEESE","25_3",3,"SA_6",1.7,95,"N","LITTER","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.6,95,"N","LITTER","","CLUMP",2
"STEESE","25_3",3,"SA_6",0.4,100,"N","LITTER","END","CLUMP",2
"STEESE","25_3",3,"POTR",1.8,95,"N","LICHEN","","IND",2
"STEESE","25_3",3,"POTR",2,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.1,90,"N","LITTER","","IND",2
"STEESE","25_3",3,"POTR",1.3,100,"Y","LITTER","","IND",2
"STEESE","25_3",3,"POTR",1.1,95,"N","CHAN","","IND",2
"STEESE","25_3",3,"POTR",1.9,100,"N","CHAN","START","CLUMP",2
"STEESE","25_3",3,"POTR",2.8,100,"N","CHAN","END","CLUMP",2
"STEESE","25_3",3,"SA_7",0.3,35,"Y","VAUL","START","CLUMP",2
"STEESE","25_3",3,"SA_7",0.3,70,"N","VAUL","","CLUMP",2
"STEESE","25_3",3,"SA_7",0.2,0,"Y","VAUL","","CLUMP",2
"STEESE","25_3",3,"SA_7",0.3,80,"N","VAUL","END","CLUMP",2
"STEESE","25_3",3,"SA_6",1.5,100,"N","CHAN","START","CLUMP",2
"STEESE","25_3",3,"SA_6",1.5,95,"N","CHAN","END","CLUMP",2
"STEESE","25_3",3,"SA_6",0.5,100,"N","CHAN","","IND",2
"STEESE","25_3",3,"SA_6",0.3,100,"N","CHAN","","IND",2
"STEESE","25_3",3,"SA_6",0.1,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.6,100,"N","LITTER","","IND",2
"STEESE","25_3",3,"SA_6",0.3,95,"N","LITTER","","IND",2
"STEESE","25_3",3,"SA_6",0.7,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.4,100,"N","LITTER","","IND",2
"STEESE","25_3",3,"SAGL",0.7,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",4.2,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.3,100,"N","MOSS","","IND",2
"STEESE","25_3",3,"SA_6",0.2,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.9,95,"N","EQAR","START","CLUMP",2
"STEESE","25_3",3,"POTR",0.4,85,"Y","EQAR","END","CLUMP",2
"STEESE","25_3",3,"SA_6",0.2,95,"N","CHAN","","IND",2
"STEESE","25_3",3,"SA_6",0.1,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.3,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",3.4,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",0.3,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_7",1,90,"N","EQAR","START","CLUMP",2
"STEESE","25_3",3,"SA_7",0.7,95,"N","EQAR","END","CLUMP",2
"STEESE","25_3",3,"SAGL",0.3,95,"N","EQAR","","IND",2
"STEESE","25_3",3,"POTR",2.5,100,"N","EQAR","","IND",2
"STEESE","25_3",3,"SA_6",0.4,95,"N","EQAR","START","CLUMP",2
"STEESE","25_3",3,"SA_6",0.5,90,"N","EQAR","","CLUMP",2
"STEESE","25_3",3,"SA_6",0.4,95,"N","EQAR","END","CLUMP",2
"STEESE","35_3",3,"BENE",0.5,95,"Y","LITTER","","IND",2
"STEESE","35_3",3,"SA_6",0.6,95,"N","CHAN","","IND",2
"STEESE","35_3",3,"SAGL",1.5,45,"N","CHAN","START","CLUMP",2
"STEESE","35_3",3,"SAGL",1.8,50,"N","CHAN","","CLUMP",2
"STEESE","35_3",3,"SAGL",0.7,0,"N","CHAN","","CLUMP",2
"STEESE","35_3",3,"SAGL",1.9,55,"N","CHAN","","CLUMP",2
"STEESE","35_3",3,"SAGL",1.9,60,"N","CHAN","END","CLUMP",2
"STEESE","35_3",3,"SAGL",0.9,90,"Y","LITTER","","IND",2
"STEESE","35_3",3,"SA_6",1.7,100,"Y","VAUL","START","CLUMP",2
"STEESE","35_3",3,"SA_6",2.4,100,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",2.5,100,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",2.1,100,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.5,100,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.9,50,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.5,60,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.1,0,"N","VAUL","END","CLUMP",2
"STEESE","35_3",3,"PIME",1.4,100,"Y","VAUL","","IND",2
"STEESE","35_3",3,"PIME",1.2,0,"N","LEGR","","IND",2
"STEESE","35_3",3,"PIME",2.9,0,"N","LEGR","","IND",2
"STEESE","35_3",3,"POTR",0.6,100,"N","LEGR","","IND",2
"STEESE","35_3",3,"SA_6",0.2,100,"Y","VAUL","START","CLUMP",2
"STEESE","35_3",3,"SA_6",0.6,95,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.3,0,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.5,70,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.9,0,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.1,100,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.1,80,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.7,0,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.8,0,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.5,95,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.4,75,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.8,50,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.8,90,"Y","VAUL","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.6,95,"Y","VAUL","END","CLUMP",2
"STEESE","35_3",3,"POTR",1,95,"N","LEGR","","IND",2
"STEESE","35_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","35_3",3,"SA_6",2,80,"Y","LITTER","START","CLUMP",2
"STEESE","35_3",3,"SA_6",1.7,90,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.2,95,"Y","LITTER","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.8,90,"Y","LITTER","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.8,90,"Y","LITTER","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.6,0,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.8,95,"N","LITTER","END","CLUMP",2
"STEESE","35_3",3,"PIME",0.7,0,"N","LEGR","","IND",2
"STEESE","35_3",3,"POTR",0.4,100,"N","CHAN","","IND",2
"STEESE","35_3",3,"PIME",0.5,0,"N","EQSC","","IND",2
"STEESE","35_3",3,"SA_7",0.2,100,"N","EQSC","START","CLUMP",2
"STEESE","35_3",3,"SA_7",0.5,60,"N","EQSC","END","CLUMP",2
"STEESE","35_3",3,"PIME",1.5,0,"N","LEGR","","IND",2
"STEESE","35_3",3,"PIME",1.7,0,"N","EQSC","","IND",2
"STEESE","35_3",3,"PIME",0.6,0,"N","MOSS","","IND",2
"STEESE","35_3",3,"SAGL",0.4,0,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"SAGL",0.5,0,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SAGL",0.3,0,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SAGL",0.5,0,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SAGL",1.2,0,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"SAGL",0.9,0,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SAGL",1.6,0,"N","LEGR","END","CLUMP",2
"STEESE","35_3",3,"PIME",0.5,0,"N","MOSS","","IND",2
"STEESE","35_3",3,"BENE",2,95,"N","LITTER","","IND",2
"STEESE","35_3",3,"SA_6",1.5,90,"N","EQSC","START","CLUMP",2
"STEESE","35_3",3,"SA_6",1.6,50,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.5,50,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"SA_6",2,95,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.1,80,"N","EQSC","END","CLUMP",2
"STEESE","35_3",3,"PIME",0.6,0,"N","EQSC","","IND",2
"STEESE","35_3",3,"SA_6",2.1,50,"N","CHAN","START","CLUMP",2
"STEESE","35_3",3,"SA_6",1.7,15,"N","CHAN","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.7,85,"Y","CHAN","","CLUMP",2
"STEESE","35_3",3,"SA_6",1,90,"N","CHAN","","CLUMP",2
"STEESE","35_3",3,"SA_6",1,90,"N","CHAN","END","CLUMP",2
"STEESE","35_3",3,"SA_6",1.8,70,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"SA_6",1.9,80,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SA_6",2.7,85,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SA_6",1.2,20,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SA_6",2,90,"N","LEGR","END","CLUMP",2
"STEESE","35_3",3,"PIME",2.1,0,"N","LEGR","","IND",2
"STEESE","35_3",3,"BENE",3.8,0,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"BENE",1.1,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",0.8,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.1,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.1,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",0.9,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.4,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.7,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",0.6,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",0.8,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.6,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.8,75,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",2.3,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.5,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.6,95,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",1.9,100,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"BENE",2.2,85,"Y","LEGR","END","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,50,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,70,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,100,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,30,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,40,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,50,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,80,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,70,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,40,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,85,"Y","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,70,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,75,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,100,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,50,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,40,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,70,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,40,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,80,"N","LEGR","END","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.7,95,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.6,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,100,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",1,70,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.7,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.6,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,80,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.8,80,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,75,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.9,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.8,75,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,75,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.6,50,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.9,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,80,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.9,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.6,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.8,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.7,95,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.8,80,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.6,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.7,95,"N","LEGR","END","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,95,"N","LITTER","START","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,100,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,100,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,95,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.7,90,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.5,95,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,95,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,95,"N","LITTER","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,95,"N","LITTER","END","CLUMP",2
"STEESE","35_3",3,"PIME",1.5,0,"Y","VAUL","","IND",2
"STEESE","35_3",3,"SAGL",3.6,90,"Y","EQSC","START","CLUMP",2
"STEESE","35_3",3,"SAGL",0.8,95,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"SAGL",2.2,0,"Y","EQSC","END","CLUMP",2
"STEESE","35_3",3,"BENE",1.7,95,"Y","VAUL","","IND",2
"STEESE","35_3",3,"ARCTO",2.3,20,"N","MOSS","START","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,30,"N","MOSS","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,40,"N","MOSS","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.4,70,"N","MOSS","END","CLUMP",2
"STEESE","35_3",3,"BENE",1.3,95,"N","LITTER","","IND",2
"STEESE","35_3",3,"POTR",1.1,95,"Y","LITTER","","IND",2
"STEESE","35_3",3,"ALCR",0.9,95,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"ALCR",0.9,95,"N","LEGR","END","CLUMP",2
"STEESE","35_3",3,"POTR",1.5,95,"N","EQSC","","IND",2
"STEESE","35_3",3,"POTR",1.5,95,"N","LITTER","","IND",2
"STEESE","35_3",3,"POTR",0.3,95,"N","LITTER","","IND",2
"STEESE","35_3",3,"POTR",0.7,95,"Y","EQSC","","IND",2
"STEESE","35_3",3,"BENE",2.3,90,"Y","EQSC","","IND",2
"STEESE","35_3",3,"BENE",0.4,0,"Y","EQSC","","IND",2
"STEESE","35_3",3,"BENE",0.4,95,"Y","EQSC","","IND",2
"STEESE","35_3",3,"BENE",1.1,95,"Y","LITTER","START","CLUMP",2
"STEESE","35_3",3,"BENE",1.2,95,"Y","LITTER","END","CLUMP",2
"STEESE","35_3",3,"BENE",0.6,90,"N","EQSC","START","CLUMP",2
"STEESE","35_3",3,"BENE",0.5,95,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"BENE",1,95,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"BENE",0.7,95,"N","EQSC","","CLUMP",2
"STEESE","35_3",3,"BENE",0.9,95,"Y","EQSC","END","CLUMP",2
"STEESE","35_3",3,"BENE",2.7,100,"Y","MOSS","","IND",2
"STEESE","35_3",3,"BENE",0.7,90,"Y","CHAN","","IND",2
"STEESE","35_3",3,"SALIX",1.4,0,"N","EQSC","","IND",2
"STEESE","35_3",3,"POBA",2.3,95,"Y","VAUL","","IND",2
"STEESE","35_3",3,"BENE",1.8,100,"N","LITTER","","IND",2
"STEESE","35_3",3,"BENE",0.5,95,"Y","EQSC","","IND",2
"STEESE","35_3",3,"ARCTO",0.1,100,"N","VAUL","START","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.1,100,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,0,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.3,30,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,0,"N","VAUL","","CLUMP",2
"STEESE","35_3",3,"ARCTO",0.2,100,"N","VAUL","END","CLUMP",2
"STEESE","35_3",3,"POTR",0.3,95,"N","LICHEN","","IND",2
"STEESE","35_3",3,"POBA",1.5,90,"Y","LEGR","START","CLUMP",2
"STEESE","35_3",3,"POBA",1.3,95,"Y","LEGR","END","CLUMP",2
"STEESE","35_3",3,"SA_6",1.3,100,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"SA_6",1.5,100,"N","LEGR","END","CLUMP",2
"STEESE","35_3",3,"SA_6",1,80,"N","LEGR","START","CLUMP",2
"STEESE","35_3",3,"SA_6",1.1,90,"N","LEGR","","CLUMP",2
"STEESE","35_3",3,"SA_6",0.3,90,"N","LEGR","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","EQAR","","IND",2
"STEESE","24_3",3,"SA_7",2.1,30,"Y","EQAR","START","CLUMP",2
"STEESE","24_3",3,"SA_7",1.4,100,"Y","EQAR","","CLUMP",2
"STEESE","24_3",3,"SA_7",0.7,0,"Y","EQAR","","CLUMP",2
"STEESE","24_3",3,"SA_7",1.1,0,"Y","EQAR","END","CLUMP",2
"STEESE","24_3",3,"POTR",2.7,95,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",3.7,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",1.6,90,"N","MOSS","START","CLUMP",2
"STEESE","24_3",3,"SA_6",1.7,95,"Y","MOSS","END","CLUMP",2
"STEESE","24_3",3,"POTR",6.4,98,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",2.9,100,"N","EQSC","","IND",2
"STEESE","24_3",3,"POTR",0.8,100,"N","GRASS","","IND",2
"STEESE","24_3",3,"SA_6",0.7,95,"N","GRASS","","IND",2
"STEESE","24_3",3,"POTR",1.6,95,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",0.7,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",3.2,90,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",3.4,95,"Y","LITTER","","IND",2
"STEESE","24_3",3,"POTR",4.2,100,"N","CHAN","START","CLUMP",2
"STEESE","24_3",3,"POTR",3.3,100,"N","CHAN","END","CLUMP",2
"STEESE","24_3",3,"POTR",2.6,90,"N","EQSC","","IND",2
"STEESE","24_3",3,"POTR",4.5,95,"N","EQSC","","IND",2
"STEESE","24_3",3,"POTR",1.3,90,"N","EQSC","","IND",2
"STEESE","24_3",3,"BENE",3.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",5.1,100,"Y","CHAN","","IND",2
"STEESE","24_3",3,"POTR",4.9,100,"N","CHAN","","IND",2
"STEESE","24_3",3,"POTR",4.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",1,90,"Y","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.7,95,"N","EQSC","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.1,100,"N","EQSC","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","EQSC","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.3,100,"Y","EQSC","END","CLUMP",2
"STEESE","24_3",3,"POTR",0.9,100,"N","EQSC","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"Y","EQSC","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","EQSC","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.9,95,"N","EQSC","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",2,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,100,"N","EQAR","","IND",2
"STEESE","24_3",3,"POTR",1,100,"Y","LITTER","","IND",2
"STEESE","24_3",3,"BENE",0.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.4,95,"N","EQAR","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.2,100,"Y","EQAR","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","EQAR","","CLUMP",2
"STEESE","24_3",3,"SA_6",0.6,100,"Y","EQAR","END","CLUMP",2
"STEESE","24_3",3,"POTR",1.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"POTR",0.7,95,"N","MOSS","","IND",2
"STEESE","24_3",3,"POTR",0.4,100,"N","LICHEN","","IND",2
"STEESE","24_3",3,"SA_6",0.3,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"SA_6",0.2,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","LITTER","START","CLUMP",2
"STEESE","24_3",3,"SA_6",0.5,95,"N","LITTER","END","CLUMP",2
"STEESE","24_3",3,"SA_6",0.9,95,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","MOSS","","IND",2
"STEESE","24_3",3,"SA_6",0.6,100,"N","LITTER","","IND",2
"STEESE","24_3",3,"SA_6",0.5,100,"N","LITTER","","IND",2
